nodeId:ID,name,node_type,:LABEL
PI9,PI9,gene,Term
inhibitory immune checkpoints,inhibitory immune checkpoints,pathways,Term
lymphoid cells,lymphoid cells,cell type,Term
cutaneous cells,cutaneous cells,cell type,Term
innate lymphoid immune cells,innate lymphoid immune cells,cell type,Term
type 2/type 17 immune responses,type 2/type 17 immune responses,pathways,Term
skin rashes,skin rashes,pathways,Term
CCR2+ CTL,CCR2+ CTL,unknown,Term
tumor angiogenesis,tumor angiogenesis,pathways,Term
IFN-I,IFN-I,unknown,Term
thymic atrophy,thymic atrophy,disease,Term
thymic defects,thymic defects,disease,Term
IFN-α,IFN-α,unknown,Term
IFN-αβR,IFN-αβR,unknown,Term
chronic infections,chronic infections,disease,Term
viral infections,viral infections,disease,Term
Type-I interferon,Type-I interferon,unknown,Term
IFN-1,IFN-1,unknown,Term
TBK1,TBK1,unknown,Term
IRF3,IRF3,unknown,Term
early tumor development,early tumor development,pathways,Term
malignant transformation,malignant transformation,pathways,Term
transformed cells,transformed cells,cell type,Term
histone 3 variant,histone 3 variant,unknown,Term
HLA-A*02:01,HLA-A*02:01,gene,Term
NRAS,NRAS,gene,Term
chimeric,chimeric,cell type,Term
HRH1,HRH1,unknown,Term
gastrointestinal disorders,gastrointestinal disorders,disease,Term
H1,H1,gene,Term
4RS,4RS,gene,Term
basophils,basophils,cell type,Term
immune-based therapeutic approaches,immune-based therapeutic approaches,pathways,Term
novel immune therapies,novel immune therapies,pathways,Term
monoclonal antibody-based checkpoint inhibitors,monoclonal antibody-based checkpoint inhibitors,pathways,Term
analgesic medication administration,analgesic medication administration,pathways,Term
elevated animal stress levels,elevated animal stress levels,pathways,Term
robust antitumor responses,robust antitumor responses,pathways,Term
es cells,es cells,cell type,Term
ips cells,ips cells,unknown,Term
E2,E2,gene,Term
cisplatin,cisplatin,unknown,Term
IFN2,IFN2,gene,Term
GEL,GEL,gene,Term
resident immune cells,resident immune cells,cell type,Term
la car,la car,cell type,Term
antitumor effect,antitumor effect,pathways,Term
intestinal inflammation,intestinal inflammation,pathways,Term
dextran sulfate sodium-induced colitis,dextran sulfate sodium-induced colitis,pathways,Term
cytolytic capacity,cytolytic capacity,unknown,Term
CD8+ T cell fate decisions,CD8+ T cell fate decisions,unknown,Term
EBAG9,EBAG9,gene,Term
CD8+ memory commitment,CD8+ memory commitment,unknown,Term
tumor cell lysis,tumor cell lysis,pathways,Term
Tcl-1 oncogene-induced chronic lymphocytic leukemia progression,Tcl-1 oncogene-induced chronic lymphocytic leukemia progression,unknown,Term
Tcl-1 oncogene,Tcl-1 oncogene,unknown,Term
chronic lymphocytic leukemia progression,chronic lymphocytic leukemia progression,unknown,Term
CD8+ memory population,CD8+ memory population,unknown,Term
anti-HY and anti-SV-40 T antigen-specific T cells,anti-HY and anti-SV-40 T antigen-specific T cells,unknown,Term
transcription factors regulating memory cell differentiation,transcription factors regulating memory cell differentiation,unknown,Term
anti-apoptotic gene functions,anti-apoptotic gene functions,unknown,Term
granuloma resolution,granuloma resolution,pathways,Term
bacterial control,bacterial control,pathways,Term
pro-inflammatory signaling networks,pro-inflammatory signaling networks,pathways,Term
host immune targets,host immune targets,pathways,Term
immune cell-induced antitumor responses,immune cell-induced antitumor responses,pathways,Term
immune-modulating metabolites,immune-modulating metabolites,pathways,Term
KLF4,KLF4,gene,Term
APTO253,APTO253,gene,Term
THPOK,THPOK,gene,Term
ilc3s,ilc3s,unknown,Term
CD3CD28,CD3CD28,gene,Term
cell cycle regulatory genes,cell cycle regulatory genes,pathways,Term
neuroendocrine tumors,neuroendocrine tumors,cell type,Term
infiltrating immune cells,infiltrating immune cells,cell type,Term
characteristic expression profiles,characteristic expression profiles,pathways,Term
pituitary oncogenesis,pituitary oncogenesis,pathways,Term
tumor lineage,tumor lineage,cell type,Term
CARD11,CARD11,gene,Term
GOFS,GOFS,gene,Term
METH,METH,gene,Term
methionine restriction,methionine restriction,unknown,Term
tgfβ,tgfβ,unknown,Term
GATA4,GATA4,gene,Term
non-cell autonomous tumor suppression,non-cell autonomous tumor suppression,pathways,Term
cell therapy,cell therapy,unknown,Term
LILRA1,LILRA1,gene,Term
LILRB2,LILRB2,gene,Term
NC410,NC410,gene,Term
MKNK2,MKNK2,gene,Term
cytotoxic cd8 t lymphocytes,cytotoxic cd8 t lymphocytes,cell type,Term
B7X,B7X,gene,Term
immunosuppressive regulatory t cells,immunosuppressive regulatory t cells,cell type,Term
TCRA,TCRA,gene,Term
FCGR,FCGR,gene,Term
90% tumor response,90% tumor response,pathways,Term
APDL1,APDL1,gene,Term
human peripheral blood lymphoid cells,human peripheral blood lymphoid cells,cell type,Term
pbls,pbls,cell type,Term
RF,RF,gene,Term
luminal expansion,luminal expansion,pathways,Term
barrier-promoting mediators,barrier-promoting mediators,pathways,Term
tissue-repair genes,tissue-repair genes,pathways,Term
mait ligand,mait ligand,unknown,Term
survival,survival,unknown,Term
cytoplasm,cytoplasm,unknown,Term
cell membrane,cell membrane,unknown,Term
AS1411,AS1411,unknown,Term
dendritic cell-based immunotherapy,dendritic cell-based immunotherapy,unknown,Term
t-cell,t-cell,disease,Term
polymerase inhibitor,polymerase inhibitor,pathways,Term
host antitumor immunity,host antitumor immunity,pathways,Term
malignant t cells,malignant t cells,cell type,Term
tumor-promoting crosstalk,tumor-promoting crosstalk,pathways,Term
resistant tumor cells,resistant tumor cells,cell type,Term
NLRC4,NLRC4,gene,Term
human crc cells,human crc cells,cell type,Term
epithelial tumor cells,epithelial tumor cells,cell type,Term
t cell receptor pairs,t cell receptor pairs,cell type,Term
STAT,STAT,gene,Term
GYS1,GYS1,gene,Term
CHEK1,CHEK1,gene,Term
tumour cell,tumour cell,cell type,Term
bone disease,bone disease,pathways,Term
PAK4,PAK4,gene,Term
MIL15,MIL15,gene,Term
tertiary lymphoid structure formation,tertiary lymphoid structure formation,pathways,Term
LUC7L,LUC7L,gene,Term
kpc tumors,kpc tumors,cell type,Term
cd20+ b cells,cd20+ b cells,unknown,Term
cd20+ t cells,cd20+ t cells,unknown,Term
ocreizumab,ocreizumab,unknown,Term
ofatumumab,ofatumumab,unknown,Term
ublituximab,ublituximab,unknown,Term
anti-cd20 monoclonal antibodies,anti-cd20 monoclonal antibodies,unknown,Term
inflammatory disease activity,inflammatory disease activity,unknown,Term
relapses,relapses,unknown,Term
new or active magnetic resonance imaging brain lesions,new or active magnetic resonance imaging brain lesions,unknown,Term
disability progression,disability progression,unknown,Term
inflammatory cells,inflammatory cells,cell type,Term
reproductive tract γδ t cells,reproductive tract γδ t cells,cell type,Term
VX-765,VX-765,gene,Term
CTX,CTX,gene,Term
hair loss,hair loss,disease,Term
emaciation,emaciation,unknown,Term
erythrocytes,erythrocytes,cell type,Term
hemoglobin,hemoglobin,unknown,Term
platelets,platelets,cell type,Term
thymus index,thymus index,unknown,Term
spleen index,spleen index,unknown,Term
CD3 + T cells,CD3 + T cells,unknown,Term
CD8 + T cells,CD8 + T cells,unknown,Term
liver index,liver index,unknown,Term
kidney index,kidney index,unknown,Term
MDP,MDP,unknown,Term
TAMs,TAMs,unknown,Term
Th cells,Th cells,unknown,Term
Th1 phenotype polarisation,Th1 phenotype polarisation,unknown,Term
immunosuppressive microenvironment,immunosuppressive microenvironment,unknown,Term
CD8T,CD8T,gene,Term
tc1,tc1,cell type,Term
CD24,CD24,gene,Term
cd163,cd163,unknown,Term
il10,il10,unknown,Term
ifnγ,ifnγ,unknown,Term
mhc class i,mhc class i,unknown,Term
antitumoral immune responses,antitumoral immune responses,pathways,Term
l1 expressing cells,l1 expressing cells,cell type,Term
infectious,infectious,disease,Term
transplantation,transplantation,disease,Term
K3,K3,gene,Term
CDIAMP,CDIAMP,gene,Term
pDCs,pDCs,unknown,Term
DEC,DEC,gene,Term
JUND,JUND,gene,Term
JNK,JNK,gene,Term
tumor-infiltrated cd8,tumor-infiltrated cd8,unknown,Term
natural killer cell,natural killer cell,cell type,Term
ThINKK,ThINKK,unknown,Term
blood plasmacytoid dendritic cell,blood plasmacytoid dendritic cell,cell type,Term
immunosuppressive drugs,immunosuppressive drugs,unknown,Term
ThINKK-nk cell interaction,ThINKK-nk cell interaction,unknown,Term
CXCR4,CXCR4,gene,Term
cellular tropism,cellular tropism,pathways,Term
cdr loops,cdr loops,unknown,Term
effective anticancer therapies,effective anticancer therapies,pathways,Term
SLAMF7,SLAMF7,gene,Term
dysregulated tumor glycolysis,dysregulated tumor glycolysis,pathways,Term
genetically engineered cellular therapies,genetically engineered cellular therapies,pathways,Term
A20,A20,gene,Term
CBM,CBM,gene,Term
ABIN1,ABIN1,gene,Term
K48,K48,gene,Term
tsrp,tsrp,unknown,Term
MAPK1,MAPK1,gene,Term
pi3k/akt,pi3k/akt,unknown,Term
FGFR1,FGFR1,gene,Term
MMP2,MMP2,gene,Term
LTX-315,LTX-315,gene,Term
calreticulin,calreticulin,unknown,Term
oncology,oncology,disease,Term
APM1,APM1,gene,Term
cytotoxic immune response,cytotoxic immune response,pathways,Term
PSMB8,PSMB8,gene,Term
PSMB9,PSMB9,gene,Term
PSMB10,PSMB10,gene,Term
TAP1,TAP1,gene,Term
TAP2,TAP2,gene,Term
ERAP1,ERAP1,gene,Term
llc1 cells,llc1 cells,cell type,Term
cuproptosis,cuproptosis,unknown,Term
CAT,CAT,gene,Term
CAT-ecSNA-Cu,CAT-ecSNA-Cu,unknown,Term
cuproptosis sensitivity,cuproptosis sensitivity,unknown,Term
immune resistance,immune resistance,pathways,Term
NEAT1,NEAT1,gene,Term
lncRNAs,lncRNAs,unknown,Term
human regulatory t cells,human regulatory t cells,unknown,Term
INT,INT,gene,Term
Qβ-HPVag,Qβ-HPVag,unknown,Term
HPV-specific T cells,HPV-specific T cells,unknown,Term
activated dendritic cell subsets,activated dendritic cell subsets,cell type,Term
DC3 cells expressing CCR7,DC3 cells expressing CCR7,unknown,Term
tlr7,tlr7,unknown,Term
mros,mros,unknown,Term
efficient gene ablation,efficient gene ablation,pathways,Term
unstimulated t cells,unstimulated t cells,cell type,Term
epigenetically closed regions,epigenetically closed regions,pathways,Term
adaptive immune cells,adaptive immune cells,cell type,Term
CXCL16,CXCL16,gene,Term
relapsed,relapsed,disease,Term
refractory,refractory,disease,Term
engagers,engagers,cell type,Term
chikungunya virus,chikungunya virus,pathways,Term
activated macrophages,activated macrophages,cell type,Term
Tbx1,Tbx1,unknown,Term
LECs,LECs,unknown,Term
tolerogenic dendritic cells,tolerogenic dendritic cells,cell type,Term
LEC,LEC,unknown,Term
Ccl21,Ccl21,unknown,Term
Icam1,Icam1,unknown,Term
autoreactive CD8,autoreactive CD8,unknown,Term
allergic,allergic,disease,Term
simian immunodeficiency virus,simian immunodeficiency virus,disease,Term
lymphoid b cells,lymphoid b cells,cell type,Term
NAD+,NAD+,gene,Term
SIRT3,SIRT3,gene,Term
TOR,TOR,gene,Term
CL6,CL6,gene,Term
immune synapses,immune synapses,pathways,Term
ITGA,ITGA,gene,Term
TRAV24,TRAV24,gene,Term
FCGR2A,FCGR2A,gene,Term
targeting motor neurons,targeting motor neurons,cell type,Term
NAC,NAC,gene,Term
motor neurons,motor neurons,cell type,Term
immune pathogenesis,immune pathogenesis,pathways,Term
RECQL4,RECQL4,unknown,Term
relapsing,relapsing,disease,Term
glofitamab,glofitamab,unknown,Term
CR,CR,gene,Term
TAT3,TAT3,gene,Term
GAL9,GAL9,gene,Term
PTD0001,PTD0001,gene,Term
CEACAM1,CEACAM1,gene,Term
histone demethylase LSD1,histone demethylase LSD1,unknown,Term
LSD1,LSD1,unknown,Term
PRED,PRED,gene,Term
breakthrough infection,breakthrough infection,pathways,Term
TANNACIDOVALBUMIN,TANNACIDOVALBUMIN,gene,Term
proteasome-catalyzed peptide splicing,proteasome-catalyzed peptide splicing,pathways,Term
GRB,GRB,gene,Term
serpin B9,serpin B9,unknown,Term
th9 cells,th9 cells,cell type,Term
IL9,IL9,gene,Term
mPD-1,mPD-1,unknown,Term
sPD-1,sPD-1,unknown,Term
testosterone,testosterone,unknown,Term
lung cancer incidence,lung cancer incidence,pathways,Term
DOX,DOX,gene,Term
dividing t cells,dividing t cells,cell type,Term
DKK3,DKK3,gene,Term
LEF1,LEF1,gene,Term
NR1H3,NR1H3,gene,Term
INK4A,INK4A,gene,Term
hepatic nkt cells,hepatic nkt cells,cell type,Term
lxrα/β,lxrα/β,unknown,Term
lxrα/β-KO,lxrα/β-KO,unknown,Term
gene therapy medicines,gene therapy medicines,pathways,Term
car8,car8,cell type,Term
squamate reptiles,squamate reptiles,cell type,Term
antigen modulation,antigen modulation,pathways,Term
CD40LG,CD40LG,gene,Term
functional exhaustion,functional exhaustion,pathways,Term
MTR3L3,MTR3L3,gene,Term
METTL3,METTL3,gene,Term
extracellular acidification,extracellular acidification,unknown,Term
T cell motility,T cell motility,unknown,Term
tumor acidity,tumor acidity,unknown,Term
T lymphocyte score,T lymphocyte score,unknown,Term
inducible T-cell costimulator,inducible T-cell costimulator,unknown,Term
disease susceptibility,disease susceptibility,pathways,Term
mortality,mortality,disease,Term
veno-occlusive disease,veno-occlusive disease,disease,Term
inflammatory cytokine secretion,inflammatory cytokine secretion,pathways,Term
transplant,transplant,disease,Term
gliomas,gliomas,disease,Term
EFNA1,EFNA1,gene,Term
glioblastoma immunotherapy,glioblastoma immunotherapy,pathways,Term
NKG2A,NKG2A,gene,Term
ZDHHC1,ZDHHC1,gene,Term
mature cell types,mature cell types,cell type,Term
sTim-3,sTim-3,unknown,Term
cholangiocarcinoma,cholangiocarcinoma,disease,Term
ADAM10/17,ADAM10/17,unknown,Term
Tim-3,Tim-3,unknown,Term
adaptive CD8,adaptive CD8,unknown,Term
IL16,IL16,gene,Term
type 1 follicular helper t cells,type 1 follicular helper t cells,cell type,Term
BRUTIN,BRUTIN,gene,Term
ILRUN,ILRUN,gene,Term
EP300,EP300,gene,Term
tumor necrosis factor,tumor necrosis factor,unknown,Term
IMDQ,IMDQ,gene,Term
uveal melanoma,uveal melanoma,pathways,Term
skin-related events,skin-related events,unknown,Term
tumour lysis syndrome,tumour lysis syndrome,unknown,Term
hypotension,hypotension,unknown,Term
pyrexia,pyrexia,unknown,Term
transaminases,transaminases,unknown,Term
liver values,liver values,unknown,Term
adverse event profile,adverse event profile,unknown,Term
benefit,benefit,unknown,Term
metastatic uveal melanoma,metastatic uveal melanoma,unknown,Term
IL2RB,IL2RB,gene,Term
IL2RG,IL2RG,gene,Term
squamous cell carcinomas,squamous cell carcinomas,pathways,Term
nmscs,nmscs,cell type,Term
bccs,bccs,cell type,Term
CCDC134,CCDC134,gene,Term
CML4,CML4,gene,Term
trm cells,trm cells,cell type,Term
antitumor trm cells,antitumor trm cells,cell type,Term
RDM1,RDM1,gene,Term
trm,trm,cell type,Term
protective immune responses,protective immune responses,pathways,Term
TH1TC1,TH1TC1,gene,Term
S1-RBD,S1-RBD,gene,Term
SARS-COV-2 SPIKE PROTEIN,SARS-COV-2 SPIKE PROTEIN,gene,Term
THTC1,THTC1,gene,Term
THT,THT,gene,Term
IL13RA,IL13RA,gene,Term
mutant,mutant,cell type,Term
progressively increasing marrow fibrosis,progressively increasing marrow fibrosis,pathways,Term
cetuximab,cetuximab,unknown,Term
TCR repertoire,TCR repertoire,unknown,Term
Kampo,Kampo,unknown,Term
BX196,BX196,gene,Term
hepatocarcinoma,hepatocarcinoma,disease,Term
regulatory lymphocytes,regulatory lymphocytes,cell type,Term
WNK3,WNK3,gene,Term
cancer cell death,cancer cell death,pathways,Term
DLL4,DLL4,gene,Term
cortical thymocytes,cortical thymocytes,cell type,Term
positive selection,positive selection,pathways,Term
B5T,B5T,gene,Term
CCL21,CCL21,gene,Term
mtecs,mtecs,cell type,Term
repertoire selection,repertoire selection,pathways,Term
tecs,tecs,cell type,Term
BRCA,BRCA,gene,Term
immune-tumor cell-cell interactions,immune-tumor cell-cell interactions,pathways,Term
tumor cell,tumor cell,cell type,Term
ISAGENLECLEUCEL,ISAGENLECLEUCEL,gene,Term
adverse syndrome,adverse syndrome,disease,Term
AXICABTAGENECLIOL,AXICABTAGENECLIOL,gene,Term
BREXUCABTAGENEAUTOLEUCELKTE-X19,BREXUCABTAGENEAUTOLEUCELKTE-X19,gene,Term
enteropathy,enteropathy,disease,Term
lupus,lupus,disease,Term
erythematosus,erythematosus,disease,Term
dysregulation,dysregulation,disease,Term
srsf1,srsf1,unknown,Term
immunochemotherapy,immunochemotherapy,unknown,Term
CC-3,CC-3,gene,Term
memory t cell subsets,memory t cell subsets,cell type,Term
sarcoma cells,sarcoma cells,cell type,Term
NEF,NEF,gene,Term
astrocytes,astrocytes,cell type,Term
CD8 T cell responses,CD8 T cell responses,unknown,Term
DC-therapy,DC-therapy,unknown,Term
weaker neoAgs,weaker neoAgs,unknown,Term
high tumor-mutational burden (TMB) tumors,high tumor-mutational burden (TMB) tumors,unknown,Term
immunogenicity of weaker neoAgs,immunogenicity of weaker neoAgs,unknown,Term
growth of high tumor-mutational burden (TMB) tumors,growth of high tumor-mutational burden (TMB) tumors,unknown,Term
exhausted effector CD8 T cells,exhausted effector CD8 T cells,unknown,Term
accumulation of cDC1,accumulation of cDC1,unknown,Term
