nodeId:ID,name,node_type,:LABEL
UL40,UL40,gene,Term
ARAC,ARAC,gene,Term
TNFRSF10B,TNFRSF10B,gene,Term
NATURALKILLERCELLLD,NATURALKILLERCELLLD,gene,Term
NCR3LG1,NCR3LG1,gene,Term
cell turnover,cell turnover,pathways,Term
NATURALKILLER,NATURALKILLER,gene,Term
cell-based immunotherapy,cell-based immunotherapy,pathways,Term
tumor-localized α,tumor-localized α,pathways,Term
candida,candida,disease,Term
anti-fungal immunity,anti-fungal immunity,pathways,Term
ALS,ALS,gene,Term
fungal cells,fungal cells,cell type,Term
cc cells,cc cells,cell type,Term
IL2RG,IL2RG,gene,Term
ATF4,ATF4,unknown,Term
CHOP,CHOP,gene,Term
nsclc cells,nsclc cells,cell type,Term
cancer cell immune escape,cancer cell immune escape,pathways,Term
p-perk,p-perk,unknown,Term
TET2,TET2,gene,Term
TET3,TET3,gene,Term
MAGT1,MAGT1,gene,Term
ALG6,ALG6,gene,Term
AS,AS,gene,Term
HLA-B,HLA-B,gene,Term
RIGI,RIGI,gene,Term
MAVS,MAVS,gene,Term
IFNB1,IFNB1,gene,Term
IFNL1,IFNL1,gene,Term
UXOLITINIB,UXOLITINIB,gene,Term
NONSTRUCTURAL1,NONSTRUCTURAL1,gene,Term
NS1,NS1,gene,Term
RAI1,RAI1,gene,Term
granulomas,granulomas,disease,Term
granuloma formation,granuloma formation,pathways,Term
high-risk neuroblastoma,high-risk neuroblastoma,pathways,Term
NXX2,NXX2,gene,Term
cis,cis,unknown,Term
il-15,il-15,unknown,Term
CD48,CD48,gene,Term
hemopoietic stem cells,hemopoietic stem cells,cell type,Term
pulmonary hypertension,pulmonary hypertension,disease,Term
chronic thromboembolic pulmonary hypertension,chronic thromboembolic pulmonary hypertension,pathways,Term
endothelial cell migration,endothelial cell migration,pathways,Term
muscle cell migration,muscle cell migration,pathways,Term
cteph,cteph,disease,Term
fibroblast,fibroblast,cell type,Term
smooth muscle cell,smooth muscle cell,cell type,Term
neutrophil activation,neutrophil activation,unknown,Term
t cell activation,t cell activation,unknown,Term
endothelial cell,endothelial cell,cell type,Term
cancer stem cell,cancer stem cell,pathways,Term
erythrocyte homeostasis,erythrocyte homeostasis,unknown,Term
tissue remodeling,tissue remodeling,unknown,Term
k3,k3,unknown,Term
k5,k5,unknown,Term
mature t cells,mature t cells,cell type,Term
CD105,CD105,gene,Term
PDL1,PDL1,gene,Term
PDL-2,PDL-2,gene,Term
TRC105,TRC105,gene,Term
KMO,KMO,gene,Term
PTGS2,PTGS2,gene,Term
msc cells,msc cells,cell type,Term
ischemia,ischemia,disease,Term
ischemia reperfusion injury-related phenotypes,ischemia reperfusion injury-related phenotypes,pathways,Term
natural killer cell activity,natural killer cell activity,pathways,Term
cardiac xenotransplantation,cardiac xenotransplantation,pathways,Term
immunoregulatory t cells,immunoregulatory t cells,cell type,Term
nk cell progenitors,nk cell progenitors,cell type,Term
local inflammation results,local inflammation results,pathways,Term
nk cell interactions,nk cell interactions,unknown,Term
nk cell abundance,nk cell abundance,unknown,Term
nk cell localization,nk cell localization,unknown,Term
ccrcc,ccrcc,disease,Term
PTPRC,PTPRC,gene,Term
CD85,CD85,gene,Term
EXOC7,EXOC7,gene,Term
prostratin,prostratin,unknown,Term
bortezomib,bortezomib,unknown,Term
BAX,BAX,gene,Term
immune checkpoint inhibition,immune checkpoint inhibition,pathways,Term
hematopoietic,hematopoietic,disease,Term
immune system homeostasis,immune system homeostasis,pathways,Term
IL13,IL13,gene,Term
IL1RN,IL1RN,gene,Term
ibrutinib,ibrutinib,unknown,Term
central memory t cells,central memory t cells,cell type,Term
immune subsets,immune subsets,cell type,Term
normal immune subsets,normal immune subsets,cell type,Term
S100,S100,gene,Term
CTSB,CTSB,gene,Term
intestinal immune cells,intestinal immune cells,cell type,Term
enhancer of zeste homolog 2,enhancer of zeste homolog 2,unknown,Term
histone H3,histone H3,unknown,Term
lysine 27,lysine 27,unknown,Term
H3K27ME3,H3K27ME3,gene,Term
AP1,AP1,gene,Term
EZH2,EZH2,gene,Term
KLRG1,KLRG1,gene,Term
MMP17,MMP17,gene,Term
ADISIN,ADISIN,gene,Term
activation-induced cleavage,activation-induced cleavage,pathways,Term
adcc,adcc,unknown,Term
epithelium,epithelium,disease,Term
neoplasia,neoplasia,disease,Term
papillomas,papillomas,disease,Term
hyperplastic epithelia cells,hyperplastic epithelia cells,cell type,Term
papillomatosis,papillomatosis,disease,Term
aggressive disease progression,aggressive disease progression,pathways,Term
papilloma,papilloma,disease,Term
laryngopharynx,laryngopharynx,disease,Term
cytotoxic effector cells,cytotoxic effector cells,cell type,Term
LTX-315,LTX-315,gene,Term
acute liver failure,acute liver failure,disease,Term
clinical presentation,clinical presentation,pathways,Term
epithelial ovarian cancer,epithelial ovarian cancer,pathways,Term
MUC16,MUC16,gene,Term
peripheral blood mononuclear cell,peripheral blood mononuclear cell,cell type,Term
splenic inkt cells,splenic inkt cells,cell type,Term
transplant,transplant,disease,Term
rejection,rejection,disease,Term
complications,complications,disease,Term
allograft,allograft,disease,Term
killer immunoglobulin-like receptors,killer immunoglobulin-like receptors,pathways,Term
TRANSCRIPTION,TRANSCRIPTION,gene,Term
immune cell lineages,immune cell lineages,cell type,Term
SER,SER,gene,Term
in,in,cell type,Term
th1,th1,cell type,Term
m1 macrophages,m1 macrophages,cell type,Term
Tri-NAb,Tri-NAb,unknown,Term
PDCD1LG1,PDCD1LG1,gene,Term
normal cells,normal cells,cell type,Term
cancer diagnosis,cancer diagnosis,pathways,Term
memory-like responses,memory-like responses,pathways,Term
"Corrected answer:
 (cytotoxic innate lymphoid cells","Corrected answer:
 (cytotoxic innate lymphoid cells",unknown,Term
PARP1,PARP1,gene,Term
nk cell-mediated responses,nk cell-mediated responses,unknown,Term
t98g cells,t98g cells,cell type,Term
IFNAR1,IFNAR1,gene,Term
primary tumor progression,primary tumor progression,pathways,Term
long-term remission,long-term remission,pathways,Term
vorinostat,vorinostat,unknown,Term
cell proliferation,cell proliferation,unknown,Term
cell invasion,cell invasion,unknown,Term
cell cycle,cell cycle,pathways,Term
NK-92 cell-mediated cervical cancer cell lysis,NK-92 cell-mediated cervical cancer cell lysis,unknown,Term
PI3K/Akt signaling,PI3K/Akt signaling,unknown,Term
tumor-promoting macrophage responses,tumor-promoting macrophage responses,pathways,Term
CSF1R,CSF1R,gene,Term
CRS,CRS,gene,Term
CCL,CCL,gene,Term
PRDM10,PRDM10,gene,Term
granzyme b,granzyme b,unknown,Term
ifn-γ,ifn-γ,unknown,Term
cd96,cd96,unknown,Term
nk cell dysfunction,nk cell dysfunction,unknown,Term
nk cell function,nk cell function,unknown,Term
normal hepatic,normal hepatic,cell type,Term
hepatic nk cells,hepatic nk cells,cell type,Term
NAB-PTX,NAB-PTX,gene,Term
hepatocytes,hepatocytes,cell type,Term
LIF,LIF,unknown,Term
dysfunctional,dysfunctional,cell type,Term
stressed cells,stressed cells,cell type,Term
malignant,malignant,disease,Term
TMN,TMN,gene,Term
t cytotoxic t cells,t cytotoxic t cells,cell type,Term
th1 cells,th1 cells,cell type,Term
peripheral blood cells,peripheral blood cells,cell type,Term
decreased cell-mediated immunity,decreased cell-mediated immunity,pathways,Term
growth retardation,growth retardation,pathways,Term
GJA1,GJA1,gene,Term
regulatory T cell,regulatory T cell,unknown,Term
cytotoxic T lymphocyte,cytotoxic T lymphocyte,unknown,Term
antigen presenting cells,antigen presenting cells,cell type,Term
immune cell,immune cell,cell type,Term
CD8A,CD8A,gene,Term
donor nk cells,donor nk cells,cell type,Term
iCD8α+,iCD8α+,unknown,Term
RUNX3,RUNX3,gene,Term
microbes,microbes,unknown,Term
antioxidant capacity,antioxidant capacity,unknown,Term
tumor-infiltrating lymphocytes,tumor-infiltrating lymphocytes,pathways,Term
zika,zika,disease,Term
global flaviviruses,global flaviviruses,pathways,Term
dengue,dengue,disease,Term
KIR2DS2,KIR2DS2,gene,Term
tumor heterogeneity,tumor heterogeneity,pathways,Term
trastuzumab,trastuzumab,unknown,Term
cholangiocarcinoma,cholangiocarcinoma,disease,Term
NRE,NRE,gene,Term
ROS1,ROS1,gene,Term
ciml-,ciml-,cell type,Term
healthy donor nk cells,healthy donor nk cells,cell type,Term
MACRO,MACRO,gene,Term
CH,CH,gene,Term
complete tumor eradication,complete tumor eradication,pathways,Term
"Here is the list of relationships between the given biomedical terms:

(deficiency","Here is the list of relationships between the given biomedical terms:

(deficiency",unknown,Term
TIP2,TIP2,gene,Term
mature nk cells,mature nk cells,cell type,Term
TOR,TOR,gene,Term
tipe(tumor,tipe(tumor,unknown,Term
il-2,il-2,unknown,Term
"t... 

Here is the simplified list:

(deficiency","t... 

Here is the simplified list:

(deficiency",unknown,Term
TXN,TXN,gene,Term
MHCC,MHCC,gene,Term
HSP90,HSP90,gene,Term
RDN1,RDN1,gene,Term
immunomodulatory cytokines,immunomodulatory cytokines,unknown,Term
NK cell response,NK cell response,unknown,Term
NK cell anti-tumour response,NK cell anti-tumour response,unknown,Term
inhibitory checkpoints,inhibitory checkpoints,unknown,Term
Salmonella YB1,Salmonella YB1,unknown,Term
osteoclasts,osteoclasts,cell type,Term
significant expansion,significant expansion,pathways,Term
ocs,ocs,cell type,Term
oc activated,oc activated,cell type,Term
valganciclovir,valganciclovir,unknown,Term
HHV-8,HHV-8,unknown,Term
pathogenetic studies,pathogenetic studies,pathways,Term
pancreatic stellate cells,pancreatic stellate cells,cell type,Term
peripheral inkt cell pool,peripheral inkt cell pool,cell type,Term
peripheral inkt cells,peripheral inkt cells,cell type,Term
immune methylation characteristics,immune methylation characteristics,pathways,Term
diverse immune microenvironments,diverse immune microenvironments,pathways,Term
MITF,MITF,gene,Term
immune-low melanoma,immune-low melanoma,unknown,Term
pten loss-of-function,pten loss-of-function,unknown,Term
improved tumor growth delay,improved tumor growth delay,pathways,Term
cancer cell,cancer cell,unknown,Term
competent,competent,cell type,Term
GD3,GD3,gene,Term
newly diagnosed high-risk neuroblastoma,newly diagnosed high-risk neuroblastoma,pathways,Term
vδ1 t cells,vδ1 t cells,cell type,Term
vδ1 γδ t cell population,vδ1 γδ t cell population,cell type,Term
γδ cells,γδ cells,cell type,Term
tils,tils,cell type,Term
co-inhibitory immune checkpoint receptors,co-inhibitory immune checkpoint receptors,pathways,Term
anti-tumoral immune responses,anti-tumoral immune responses,pathways,Term
co-stimulatory molecules,co-stimulatory molecules,pathways,Term
SO-C101,SO-C101,gene,Term
activation-induced cell death,activation-induced cell death,pathways,Term
anticancer immunotherapy,anticancer immunotherapy,pathways,Term
CBLB,CBLB,gene,Term
cytotoxic activity,cytotoxic activity,unknown,Term
akt,akt,unknown,Term
primary human nk cells,primary human nk cells,cell type,Term
myc,myc,cell type,Term
defective anticancer immunity,defective anticancer immunity,pathways,Term
anti-CD3/CD28 beads,anti-CD3/CD28 beads,unknown,Term
neutrophil-mediated cytotoxicity,neutrophil-mediated cytotoxicity,pathways,Term
antibody,antibody,cell type,Term
ITGAM,ITGAM,gene,Term
target plasma,target plasma,cell type,Term
cellular senescence,cellular senescence,pathways,Term
ADAM10,ADAM10,gene,Term
nasopharyngeal carcinoma,nasopharyngeal carcinoma,disease,Term
intratumoral transcriptional heterogeneity,intratumoral transcriptional heterogeneity,pathways,Term
CLEC9A,CLEC9A,gene,Term
PGR,PGR,gene,Term
PROG,PROG,gene,Term
CYP17A1,CYP17A1,gene,Term
autohsct,autohsct,cell type,Term
CD9,CD9,gene,Term
tumor immune escape,tumor immune escape,unknown,Term
immunotherapy,immunotherapy,unknown,Term
tumor toxicity,tumor toxicity,unknown,Term
immunosuppressive microenvironment,immunosuppressive microenvironment,unknown,Term
gene engineering,gene engineering,unknown,Term
cytokines,cytokines,unknown,Term
traditional Chinese medicine,traditional Chinese medicine,unknown,Term
HDAC8,HDAC8,gene,Term
mcl cells,mcl cells,unknown,Term
tumor antigen exposure,tumor antigen exposure,pathways,Term
iNKT cell functions,iNKT cell functions,unknown,Term
lactic acid,lactic acid,unknown,Term
phosphodiesterase-5,phosphodiesterase-5,unknown,Term
cGMP-PKG pathway,cGMP-PKG pathway,unknown,Term
Pde5a mRNA,Pde5a mRNA,unknown,Term
phosphodiesterase-5 inhibitors,phosphodiesterase-5 inhibitors,unknown,Term
IFN-γ production,IFN-γ production,unknown,Term
IL-4 production,IL-4 production,unknown,Term
SLAM,SLAM,gene,Term
IG,IG,gene,Term
innate cytotoxic lymphoid cells,innate cytotoxic lymphoid cells,cell type,Term
regulatory immune cells,regulatory immune cells,cell type,Term
tumor promotion,tumor promotion,pathways,Term
KIR2DL4,KIR2DL4,unknown,Term
Fcγ receptor,Fcγ receptor,unknown,Term
TGF-β,TGF-β,unknown,Term
HLA-G/KIR2DL4 signaling,HLA-G/KIR2DL4 signaling,unknown,Term
THY1,THY1,gene,Term
NKRECEP,NKRECEP,gene,Term
intrinsically probabilistic gene allele regulation,intrinsically probabilistic gene allele regulation,pathways,Term
stable random monoallelic gene expression,stable random monoallelic gene expression,pathways,Term
allelic expression status,allelic expression status,pathways,Term
gene expression status,gene expression status,pathways,Term
enhancer deletion,enhancer deletion,unknown,Term
gene expression frequency,gene expression frequency,unknown,Term
pancreatitis,pancreatitis,disease,Term
systemic inflammatory response syndrome,systemic inflammatory response syndrome,pathways,Term
autoimmune pancreatitis,autoimmune pancreatitis,pathways,Term
smoking,smoking,unknown,Term
alcohol,alcohol,unknown,Term
cancer cell heterogeneity,cancer cell heterogeneity,pathways,Term
engineered cells,engineered cells,cell type,Term
cancer vaccines,cancer vaccines,pathways,Term
MID1,MID1,gene,Term
YMT,YMT,gene,Term
LR,LR,gene,Term
MSB0010718C,MSB0010718C,gene,Term
malignant tumors of bone and articular cartilage,malignant tumors of bone and articular cartilage,disease,Term
genetic variations,genetic variations,pathways,Term
preeclampsia,preeclampsia,disease,Term
ERAP2,ERAP2,unknown,Term
ERAP2N,ERAP2N,unknown,Term
cytotoxic T lymphocytes,cytotoxic T lymphocytes,unknown,Term
Natural Killer cells,Natural Killer cells,unknown,Term
LDHA,LDHA,gene,Term
EGLN1,EGLN1,unknown,Term
ITGB5,ITGB5,unknown,Term
WNT7A,WNT7A,unknown,Term
FN1,FN1,gene,Term
ERAP2N-expressing trophoblast cells,ERAP2N-expressing trophoblast cells,unknown,Term
cd94lowcd56dim nk cell subset,cd94lowcd56dim nk cell subset,cell type,Term
cytotoxic nk cell subset,cytotoxic nk cell subset,cell type,Term
mm,mm,cell type,Term
homophilic interaction,homophilic interaction,pathways,Term
autologous mm,autologous mm,cell type,Term
nk cell subset,nk cell subset,cell type,Term
hypoxia-driven immune escape,hypoxia-driven immune escape,pathways,Term
immune detection,immune detection,pathways,Term
hypoxia-driven cell death pathways,hypoxia-driven cell death pathways,pathways,Term
nonsmall cell lung cancer,nonsmall cell lung cancer,disease,Term
killer cell immunoglobulin-like receptor-ligand mismatch,killer cell immunoglobulin-like receptor-ligand mismatch,pathways,Term
leukemia relapse,leukemia relapse,unknown,Term
immune resistance,immune resistance,pathways,Term
tumor fibrosis,tumor fibrosis,pathways,Term
oncolytic virus,oncolytic virus,unknown,Term
PRF1,PRF1,gene,Term
improved anti-tumor activity,improved anti-tumor activity,pathways,Term
cytotoxic immune effector cells,cytotoxic immune effector cells,cell type,Term
bispecific antibodies,bispecific antibodies,unknown,Term
cytotoxic cd8,cytotoxic cd8,cell type,Term
senescent cells,senescent cells,cell type,Term
pd-1,pd-1,unknown,Term
inflammatory,inflammatory,disease,Term
pro-inflammatory,pro-inflammatory,unknown,Term
autophagy,autophagy,unknown,Term
T/NK cell,T/NK cell,unknown,Term
adaptive immune cells,adaptive immune cells,cell type,Term
cd3,cd3,cell type,Term
HPV infection,HPV infection,unknown,Term
cytotoxic immune cell populations,cytotoxic immune cell populations,cell type,Term
life-threatening illnesses,life-threatening illnesses,pathways,Term
parasite-immune-specific interactions,parasite-immune-specific interactions,pathways,Term
circARAP2,circARAP2,unknown,Term
CTCF,CTCF,unknown,Term
RAB5A,RAB5A,unknown,Term
follicular lymphoma spatial histology research,follicular lymphoma spatial histology research,pathways,Term
early immune reactions,early immune reactions,pathways,Term
death receptors,death receptors,pathways,Term
CD8 + T lymphocytes,CD8 + T lymphocytes,unknown,Term
ICIs,ICIs,unknown,Term
hypofractionated radiotherapy,hypofractionated radiotherapy,unknown,Term
helper innate lymphoid cells,helper innate lymphoid cells,cell type,Term
pro-tumour activity,pro-tumour activity,pathways,Term
cytotoxic subset,cytotoxic subset,cell type,Term
cd19,cd19,cell type,Term
pericytes,pericytes,cell type,Term
