nodeId:ID,name,node_type,:LABEL
"Here is the output based on the abstract:

(non-small-cell lung cancer","Here is the output based on the abstract:

(non-small-cell lung cancer",unknown,Term
non-small-cell lung cancer,non-small-cell lung cancer,disease,Term
XAGE1,XAGE1,gene,Term
LAIR-1,LAIR-1,unknown,Term
uncontrolled inflammation,uncontrolled inflammation,pathways,Term
non-hematopoietic tumors,non-hematopoietic tumors,disease,Term
malaria,malaria,disease,Term
immune suppression,immune suppression,pathways,Term
tertiary lymphoid structure-like lymphocytic aggregates,tertiary lymphoid structure-like lymphocytic aggregates,pathways,Term
ectopic accumulation,ectopic accumulation,pathways,Term
il-21,il-21,unknown,Term
cd4 t-cell,cd4 t-cell,unknown,Term
b-cell depletion,b-cell depletion,unknown,Term
il-21 blockade,il-21 blockade,unknown,Term
cxcl13 blockade,cxcl13 blockade,unknown,Term
helper t cells,helper t cells,cell type,Term
anticancer immune responses,anticancer immune responses,pathways,Term
NRV04,NRV04,gene,Term
B4GALT1,B4GALT1,gene,Term
non,non,cell type,Term
malignant tumour cells,malignant tumour cells,cell type,Term
PD1,PD1,unknown,Term
delayed malignant progression,delayed malignant progression,pathways,Term
direct immunosuppression,direct immunosuppression,pathways,Term
IL35,IL35,gene,Term
VJ,VJ,gene,Term
CD317,CD317,gene,Term
IGF2BP1,IGF2BP1,gene,Term
csde1,csde1,unknown,Term
gpr116,gpr116,unknown,Term
blood samples,blood samples,cell type,Term
chronic colitis,chronic colitis,pathways,Term
ilc lineage,ilc lineage,cell type,Term
ilc,ilc,cell type,Term
hematopoietic precursor cells,hematopoietic precursor cells,cell type,Term
hpc,hpc,cell type,Term
pro-inflammatory immune responses,pro-inflammatory immune responses,pathways,Term
early non-specific protection,early non-specific protection,pathways,Term
allogeneic hematopoietic stem cell transplantation,allogeneic hematopoietic stem cell transplantation,pathways,Term
intestinal mononuclear phagocytes,intestinal mononuclear phagocytes,cell type,Term
malignant tumors,malignant tumors,cell type,Term
immunoglobulin secretion,immunoglobulin secretion,pathways,Term
AIRE,AIRE,gene,Term
activation-induced cytidine deaminase,activation-induced cytidine deaminase,pathways,Term
immune-checkpoint blockade,immune-checkpoint blockade,pathways,Term
USC-derived EVs,USC-derived EVs,unknown,Term
IgM antibody secretion,IgM antibody secretion,unknown,Term
T cell response,T cell response,unknown,Term
B cell stimulation,B cell stimulation,unknown,Term
CD40L,CD40L,unknown,Term
humoral immunity,humoral immunity,unknown,Term
stem,stem,cell type,Term
b regulatory cells,b regulatory cells,cell type,Term
lung,lung,disease,Term
oral,oral,cell type,Term
ovarian,ovarian,disease,Term
cell,cell,cell type,Term
antibody-dependent cellular cytotoxicity,antibody-dependent cellular cytotoxicity,pathways,Term
cardiac remodeling,cardiac remodeling,disease,Term
reperfusion injury,reperfusion injury,disease,Term
transient ligation,transient ligation,pathways,Term
FCER2A,FCER2A,gene,Term
reparative macrophage polarization,reparative macrophage polarization,pathways,Term
contact-dependent interactions,contact-dependent interactions,pathways,Term
effector t cells,effector t cells,cell type,Term
t cell subsets,t cell subsets,cell type,Term
cd4,cd4,unknown,Term
developing,developing,cell type,Term
gastric adenocarcinoma,gastric adenocarcinoma,pathways,Term
microbe-derived antigens,microbe-derived antigens,pathways,Term
MEX3A,MEX3A,gene,Term
BIRC2,BIRC2,gene,Term
postpartum breast cancer,postpartum breast cancer,pathways,Term
4-1BBL,4-1BBL,unknown,Term
autologous CD8,autologous CD8,unknown,Term
autologous glioma cells,autologous glioma cells,unknown,Term
PD-L1 blockade,PD-L1 blockade,unknown,Term
radiation,radiation,unknown,Term
BVax,BVax,unknown,Term
CD40 agonism,CD40 agonism,unknown,Term
IFNγ stimulation,IFNγ stimulation,unknown,Term
tumor eradication,tumor eradication,unknown,Term
immunological memory,immunological memory,unknown,Term
cancers,cancers,disease,Term
EIF4B,EIF4B,gene,Term
EIF4H,EIF4H,gene,Term
mbl cells,mbl cells,cell type,Term
mbl,mbl,cell type,Term
TOLL,TOLL,gene,Term
malignancy,malignancy,disease,Term
neoplastic disorders,neoplastic disorders,disease,Term
lymphoproliferative disorders,lymphoproliferative disorders,disease,Term
acquired angioedema,acquired angioedema,disease,Term
BRADYKININ B1 RECEPTORS,BRADYKININ B1 RECEPTORS,gene,Term
angioedema,angioedema,disease,Term
DANAZOL,DANAZOL,gene,Term
plasmablastic lymphoma,plasmablastic lymphoma,pathways,Term
pbls,pbls,cell type,Term
biochemical recurrence,biochemical recurrence,unknown,Term
death from prostate cancer,death from prostate cancer,unknown,Term
regulatory T cells,regulatory T cells,unknown,Term
M1 macrophages,M1 macrophages,unknown,Term
M2 macrophages,M2 macrophages,unknown,Term
cancer tissue infiltration,cancer tissue infiltration,pathways,Term
hydroxychloroquine,hydroxychloroquine,unknown,Term
CD8+CD44+PD-1+TCF1+ T cells,CD8+CD44+PD-1+TCF1+ T cells,unknown,Term
CD8+CD44+PD-1+ effectors,CD8+CD44+PD-1+ effectors,unknown,Term
terminally exhausted CD8+ TILs,terminally exhausted CD8+ TILs,unknown,Term
azithromycin,azithromycin,unknown,Term
hydroxychloroquine and azithromycin,hydroxychloroquine and azithromycin,unknown,Term
anti-PD-1,anti-PD-1,unknown,Term
ASB16,ASB16,gene,Term
tumour-promoting mediators,tumour-promoting mediators,pathways,Term
G2013,G2013,unknown,Term
COX-2,COX-2,unknown,Term
MMP-2,MMP-2,unknown,Term
PC-3 cells,PC-3 cells,unknown,Term
myeloid differentiation factor 88,myeloid differentiation factor 88,unknown,Term
Nuclear factor kappa-light-chain-enhancer of activated B cells,Nuclear factor kappa-light-chain-enhancer of activated B cells,unknown,Term
interleukin 8,interleukin 8,unknown,Term
cyclooxygenase 2,cyclooxygenase 2,unknown,Term
matrix metalloproteinase-2,matrix metalloproteinase-2,unknown,Term
matrix metalloproteinase-9,matrix metalloproteinase-9,unknown,Term
α-L-guluronic acid,α-L-guluronic acid,unknown,Term
MMP-9,MMP-9,unknown,Term
HMGCR,HMGCR,gene,Term
immune-mediated necrotizing myopathy,immune-mediated necrotizing myopathy,disease,Term
C2,C2,gene,Term
BZLF1,BZLF1,gene,Term
NHE1,NHE1,gene,Term
signature 2,signature 2,unknown,Term
signature 1,signature 1,unknown,Term
durable broad-based immune responses,durable broad-based immune responses,pathways,Term
long-lived immunity,long-lived immunity,pathways,Term
C8,C8,gene,Term
DNASE1L3,DNASE1L3,gene,Term
double negative 2 subset,double negative 2 subset,cell type,Term
GSDMA,GSDMA,gene,Term
cell pyroptosis,cell pyroptosis,pathways,Term
GH,GH,gene,Term
centrocytes,centrocytes,cell type,Term
CD209,CD209,gene,Term
primary b lymphocytes,primary b lymphocytes,cell type,Term
SHV-GH,SHV-GH,gene,Term
multiple subset-dependent entry mechanisms,multiple subset-dependent entry mechanisms,pathways,Term
viral glycoproteins,viral glycoproteins,pathways,Term
cardiovascular diseases,cardiovascular diseases,disease,Term
bacterial infections,bacterial infections,pathways,Term
viral infections,viral infections,disease,Term
MKL1,MKL1,gene,Term
infiltrating immune cells,infiltrating immune cells,cell type,Term
high mkl1 expression,high mkl1 expression,unknown,Term
survival in breast cancer patients,survival in breast cancer patients,unknown,Term
mkl1 low expression,mkl1 low expression,unknown,Term
chromatin modifying enzymes,chromatin modifying enzymes,unknown,Term
epigenetic regulation of gene expression,epigenetic regulation of gene expression,unknown,Term
estrogen-dependent gene expression,estrogen-dependent gene expression,unknown,Term
chromosome maintenance,chromosome maintenance,unknown,Term
mkl1 high expression,mkl1 high expression,unknown,Term
sensitivity to paclitaxel,sensitivity to paclitaxel,unknown,Term
sensitivity to cisplatin,sensitivity to cisplatin,unknown,Term
sensitivity to docetaxel,sensitivity to docetaxel,unknown,Term
JQ1,JQ1,gene,Term
BET,BET,gene,Term
immunoglobulin levels,immunoglobulin levels,pathways,Term
CXCR3,CXCR3,gene,Term
innate,innate,cell type,Term
Systemic lupus erythematosus,Systemic lupus erythematosus,unknown,Term
sinus macrophages,sinus macrophages,cell type,Term
tumor-directed immune responses,tumor-directed immune responses,pathways,Term
antigen-driven affinity increase,antigen-driven affinity increase,pathways,Term
llpc,llpc,cell type,Term
CD93,CD93,gene,Term
CXCR4,CXCR4,gene,Term
CD326,CD326,gene,Term
CD48,CD48,gene,Term
DRP1,DRP1,gene,Term
PFS25,PFS25,gene,Term
PFS25-EPA,PFS25-EPA,gene,Term
IGHV,IGHV,gene,Term
single,single,cell type,Term
cell death,cell death,unknown,Term
CD1D,CD1D,gene,Term
CCRL1,CCRL1,gene,Term
lymph follicles,lymph follicles,cell type,Term
pps,pps,cell type,Term
pivotal immune responses,pivotal immune responses,pathways,Term
GFAP,GFAP,gene,Term
malignant tumor,malignant tumor,cell type,Term
DAMP,DAMP,gene,Term
cd4 t helper cells,cd4 t helper cells,cell type,Term
cytotoxic t lymphocytes,cytotoxic t lymphocytes,cell type,Term
th subset,th subset,cell type,Term
FX11,FX11,unknown,Term
CD8 T cell,CD8 T cell,unknown,Term
Tfh,Tfh,unknown,Term
circulating Tfh,circulating Tfh,unknown,Term
responding B cells,responding B cells,unknown,Term
increased cellular proliferation,increased cellular proliferation,pathways,Term
responding,responding,cell type,Term
follicular helper CD4 T cells,follicular helper CD4 T cells,unknown,Term
neutrophil heterogeneity,neutrophil heterogeneity,pathways,Term
early memory b cell precursors,early memory b cell precursors,cell type,Term
PTBP1,PTBP1,gene,Term
TBP,TBP,gene,Term
neutrophilia,neutrophilia,disease,Term
skin disease,skin disease,disease,Term
DAXX,DAXX,gene,Term
PU.1,PU.1,gene,Term
haematopoietic progenitors,haematopoietic progenitors,cell type,Term
POLR3A,POLR3A,gene,Term
DHX9,DHX9,gene,Term
MRE11,MRE11,gene,Term
CGAS,CGAS,gene,Term
oxidative phosphorylation,oxidative phosphorylation,pathways,Term
metabolic regulation,metabolic regulation,pathways,Term
tumor biology,tumor biology,pathways,Term
cancer immunology,cancer immunology,pathways,Term
BRUTIN,BRUTIN,gene,Term
CSF3,CSF3,gene,Term
cryoglobulinemia,cryoglobulinemia,disease,Term
"CRYOGLOBULINS IS A TERM THAT REFERS TO PROTEINS IN THE BLOOD THAT THICKEN IN COLD TEMPERATURES. IT IS NOT A GENE, SO THE OUTPUT SHOULD BE:","CRYOGLOBULINS IS A TERM THAT REFERS TO PROTEINS IN THE BLOOD THAT THICKEN IN COLD TEMPERATURES. IT IS NOT A GENE, SO THE OUTPUT SHOULD BE:",gene,Term
HHV8,HHV8,gene,Term
primary effusion lymphoma,primary effusion lymphoma,pathways,Term
human herpesvirus,human herpesvirus,pathways,Term
protective antitumor immune responses,protective antitumor immune responses,pathways,Term
effective antitumor immune responses,effective antitumor immune responses,pathways,Term
sensory ablation,sensory ablation,pathways,Term
denervation-dependent antitumor effects,denervation-dependent antitumor effects,pathways,Term
CD8A,CD8A,gene,Term
tumor-associated sensory neurons,tumor-associated sensory neurons,unknown,Term
individual cells,individual cells,cell type,Term
cellular heterogeneity,cellular heterogeneity,pathways,Term
AGS,AGS,gene,Term
resting b cells,resting b cells,cell type,Term
UBI,UBI,unknown,Term
nusap1,nusap1,unknown,Term
TUBA1A,TUBA1A,gene,Term
SPN,SPN,gene,Term
KIF20A,KIF20A,gene,Term
BUB1,BUB1,gene,Term
CCNB2,CCNB2,gene,Term
MELK,MELK,gene,Term
KIF11,KIF11,gene,Term
KIF23,KIF23,gene,Term
relapse-free survival,relapse-free survival,pathways,Term
m1 macrophages,m1 macrophages,cell type,Term
Rituximab,Rituximab,unknown,Term
MBRANOUS,MBRANOUS,gene,Term
cll,cll,disease,Term
sid,sid,disease,Term
lymphocytic,lymphocytic,disease,Term
cvid,cvid,disease,Term
immunodeficiencies,immunodeficiencies,disease,Term
pid,pid,disease,Term
TLR,TLR,gene,Term
TLR3,TLR3,gene,Term
"PENTOSEPHOSPHATE IS NOT A GENE, SO THE OUTPUT IS ""DOESNTLOOKLIKEGENE"".","PENTOSEPHOSPHATE IS NOT A GENE, SO THE OUTPUT IS ""DOESNTLOOKLIKEGENE"".",gene,Term
SER,SER,gene,Term
glycogen,glycogen,unknown,Term
glycolysis,glycolysis,unknown,Term
glycogen synthesis,glycogen synthesis,unknown,Term
pentose phosphate,pentose phosphate,unknown,Term
hexosamine biosynthesis,hexosamine biosynthesis,unknown,Term
serine biosynthesis,serine biosynthesis,unknown,Term
INPP5D,INPP5D,gene,Term
MDA,MDA,gene,Term
switched anti-MDA-LDL antibodies,switched anti-MDA-LDL antibodies,unknown,Term
atherosclerosis,atherosclerosis,disease,Term
ACHR-AB,ACHR-AB,gene,Term
CKM,CKM,gene,Term
LPR4,LPR4,gene,Term
agrin,agrin,unknown,Term
agr,agr,unknown,Term
allergy,allergy,disease,Term
mixed connective tissue disease,mixed connective tissue disease,pathways,Term
U1,U1,gene,Term
IGHV4-34,IGHV4-34,gene,Term
N/A,N/A,gene,Term
nasopharyngeal,nasopharyngeal,disease,Term
npc,npc,disease,Term
hyperplasia,hyperplasia,disease,Term
lymphatic,lymphatic,disease,Term
nlh,nlh,disease,Term
dual receptor lymphocytes,dual receptor lymphocytes,cell type,Term
dual receptor,dual receptor,cell type,Term
dual receptor cells,dual receptor cells,cell type,Term
single receptor cells,single receptor cells,cell type,Term
dual,dual,cell type,Term
neutrophil helper cells,neutrophil helper cells,cell type,Term
IDH2,IDH2,gene,Term
neoplastic tfh cells,neoplastic tfh cells,cell type,Term
"Here is the output based on the abstract you provided:

(autoimmune","Here is the output based on the abstract you provided:

(autoimmune",unknown,Term
cellular processes,cellular processes,pathways,Term
trastuzumab,trastuzumab,unknown,Term
circulating immune cells,circulating immune cells,cell type,Term
LAPATINIB,LAPATINIB,gene,Term
rf memory b cells,rf memory b cells,cell type,Term
lymphomagenesis,lymphomagenesis,unknown,Term
DLBCL,DLBCL,unknown,Term
rf b cells,rf b cells,cell type,Term
rf,rf,cell type,Term
memory b lymphocytes,memory b lymphocytes,cell type,Term
de novo mutations,de novo mutations,unknown,Term
growth-regulating genes,growth-regulating genes,unknown,Term
B-cell non-Hodgkin lymphomas,B-cell non-Hodgkin lymphomas,unknown,Term
CRVΑ7.2,CRVΑ7.2,gene,Term
CD161,CD161,gene,Term
chronic lymphocytic leukaemia,chronic lymphocytic leukaemia,disease,Term
MD1,MD1,gene,Term
YY1,YY1,gene,Term
blasts,blasts,cell type,Term
immunosuppressive macrophages,immunosuppressive macrophages,cell type,Term
mdscs,mdscs,cell type,Term
autoimmune hemolytic anemia,autoimmune hemolytic anemia,disease,Term
CR1,CR1,gene,Term
clonal cad b cells,clonal cad b cells,cell type,Term
CD3:CD19,CD3:CD19,gene,Term
CD3:CD20,CD3:CD20,gene,Term
EBNA3C,EBNA3C,gene,Term
heterogeneous lymphoid diseases,heterogeneous lymphoid diseases,pathways,Term
enhanced tumor immune-responsiveness,enhanced tumor immune-responsiveness,pathways,Term
intratumoral plasma cell content,intratumoral plasma cell content,pathways,Term
high plasma cell content,high plasma cell content,pathways,Term
advanced prostate cancer,advanced prostate cancer,pathways,Term
early-stage colorectal polyps,early-stage colorectal polyps,pathways,Term
prolonged immunosuppression,prolonged immunosuppression,pathways,Term
haematopoietic cell stress,haematopoietic cell stress,pathways,Term
immune reconstitution,immune reconstitution,pathways,Term
inflammatory bowel diseases,inflammatory bowel diseases,disease,Term
CCL21,CCL21,gene,Term
celiac disease,celiac disease,disease,Term
immature dendritic cells,immature dendritic cells,cell type,Term
forkhead box protein,forkhead box protein,pathways,Term
CYTOK,CYTOK,gene,Term
cellular immunity,cellular immunity,pathways,Term
cancer immune evasion,cancer immune evasion,pathways,Term
HBSAG,HBSAG,gene,Term
IL12,IL12,gene,Term
ctl,ctl,cell type,Term
SARS-COV,SARS-COV,gene,Term
memory,memory,cell type,Term
extrafollicular b cell subsets,extrafollicular b cell subsets,cell type,Term
cachexia,cachexia,disease,Term
chemotherapy-induced cachexia,chemotherapy-induced cachexia,pathways,Term
chemotherapy,chemotherapy,unknown,Term
immune cell counts,immune cell counts,unknown,Term
CART-19,CART-19,unknown,Term
B-cell,B-cell,unknown,Term
DKK1,DKK1,gene,Term
destructive myeloma bone disease,destructive myeloma bone disease,pathways,Term
