:START_ID,:END_ID,relationship,weight:int,file_count:int,sources,:TYPE
cancer cells,T cells,inhibit,1,1,['36316062.txt'],INTERACTS
cancer cells,epithelial-mesenchymal transition,activate,1,1,['35657353.txt'],INTERACTS
cancer cells,terminal differentiation,inhibit,1,1,['35657353.txt'],INTERACTS
cancer cells,cancer immunotherapy approaches,inhibit,1,1,['37587450.txt'],INTERACTS
cancer cells,immune checkpoint inhibitors,inhibit,1,1,['37587450.txt'],INTERACTS
cancer cells,HLA class I molecules,inhibit,1,1,['38699870.txt'],INTERACTS
cancer cells,immune surveillance,inhibit,1,1,['38699870.txt'],INTERACTS
cancer cells,immunostimulatory secondary necrosis,activate,1,1,['37381095.txt'],INTERACTS
cancer cells,long-term immunological memory,activate,1,1,['37381095.txt'],INTERACTS
cancer cells,melanoma,activate,1,1,['34769156.txt'],INTERACTS
cancer cells,immune system,inhibit,1,1,['35390423.txt'],INTERACTS
cancer cells,cancer immunity studies,activate,1,1,['35390423.txt'],INTERACTS
cancer cells,cancer immunology,activate,1,1,['35390423.txt'],INTERACTS
cancer cells,FMT,activate,1,1,['37728660.txt'],INTERACTS
cancer cells,gastric cancer pathogenesis,activate,1,1,['36010915.txt'],INTERACTS
cancer cells,disease progression,activate,1,1,['38574701.txt'],INTERACTS
cancer cells,target,activate,1,1,['38347431.txt'],INTERACTS
cancer cells,failed cancer cell elimination,activate,1,1,['36162129.txt'],INTERACTS
cancer cells,folate receptors,activate,1,1,['39084852.txt'],INTERACTS
cancer cells,EGFR,activate,1,1,['39072784.txt'],INTERACTS
cancer cells,suppressive immune cells,activate,1,1,['36338731.txt'],INTERACTS
cancer cells,evasion mechanisms,activate,1,1,['37820584.txt'],INTERACTS
cancer cells,anti-tumor immunity,inhibit,2,2,"['37184881.txt', '35251040.txt']",INTERACTS
cancer cells,cancer immunotherapy response,inhibit,1,1,['37184881.txt'],INTERACTS
cancer cells,dcs,inhibit,1,1,['36275666.txt'],INTERACTS
cancer cells,dc,inhibit,1,1,['36275666.txt'],INTERACTS
cancer cells,pro-tumorigenic cytokine secretion,activate,1,1,['36275666.txt'],INTERACTS
cancer cells,immune checkpoint expression,activate,1,1,['36275666.txt'],INTERACTS
cancer cells,immune-tolerance,activate,1,1,['36275666.txt'],INTERACTS
cancer cells,tumor-directed immunity,activate,1,1,['35121655.txt'],INTERACTS
cancer cells,hinder tumor development,inhibit,1,1,['37931834.txt'],INTERACTS
cancer cells,leukemia eradication,inhibit,1,1,['36856575.txt'],INTERACTS
cancer cells,invading,activate,1,1,['35131312.txt'],INTERACTS
cancer cells,tumor cell elimination,inhibit,1,1,['39036370.txt'],INTERACTS
cancer cells,impacting angiogenesis,activate,1,1,['39036370.txt'],INTERACTS
cancer cells,immune tolerance,activate,1,1,['36700224.txt'],INTERACTS
cancer cells,melanoma cells,activate,1,1,['38665920.txt'],INTERACTS
cancer cells,T-CELL IMMUNOGLOBULIN AND MUCIN DOMAIN CONTAINING 4,activate,1,1,['38451195.txt'],INTERACTS
cancer cells,cervical cancer malignancy,activate,1,1,['37305016.txt'],INTERACTS
cancer cells,LGALS3,activate,1,1,['35111385.txt'],INTERACTS
cancer cells,dying cancer cells,activate,1,1,['38099895.txt'],INTERACTS
cancer cells,colorectal cancer progression,activate,1,1,['35367648.txt'],INTERACTS
cancer cells,HSPA1A,activate,1,1,['36905522.txt'],INTERACTS
cancer cells,antigen donor cells,activate,1,1,['36905522.txt'],INTERACTS
cancer cells,dead cancer cells,activate,1,1,['36905522.txt'],INTERACTS
cancer cells,infected cells,activate,1,1,['36905522.txt'],INTERACTS
cancer cells,b cells,activate,1,1,['39232758.txt'],INTERACTS
cancer cells,immune responses,inhibit,1,1,['38254135.txt'],INTERACTS
cancer cells,NIP,inhibit,1,1,['36831415.txt'],INTERACTS
cancer cells,cholangiocarcinoma,activate,1,1,['38744221.txt'],INTERACTS
cancer cells,antigen presentation,inhibit,1,1,['37597185.txt'],INTERACTS
cancer cells,MHCCLASSI,inhibit,1,1,['37597185.txt'],INTERACTS
cancer cells,HLA-DQA1,inhibit,1,1,['37597185.txt'],INTERACTS
cancer cells,PRF1,inhibit,1,1,['38922288.txt'],INTERACTS
cancer cells,naive cd8,inhibit,1,1,['38520689.txt'],INTERACTS
cancer cells,autoimmunity,activate,1,1,['37567033.txt'],INTERACTS
cancer cells,inflammation,activate,1,1,['37567033.txt'],INTERACTS
cancer cells,CDA,activate,1,1,['38844817.txt'],INTERACTS
cancer cells,CDAN1,activate,1,1,['38844817.txt'],INTERACTS
cancer cells,cytidine deaminase,activate,1,1,['38844817.txt'],INTERACTS
cancer cells,cystine uptake,activate,1,1,['38360744.txt'],INTERACTS
cancer cells,T cell anti-tumor immunity,inhibit,1,1,['38360744.txt'],INTERACTS
cancer cells,tumor angiogenesis,activate,1,1,['35232284.txt'],INTERACTS
cancer cells,organ-selective metastasis,activate,1,1,['35232284.txt'],INTERACTS
cancer cells,cytokine production,inhibit,1,1,['38923962.txt'],INTERACTS
cancer cells,mhc-i,activate,1,1,['37418548.txt'],INTERACTS
cancer cells,nerve fibers,inhibit,1,1,['35565318.txt'],INTERACTS
cancer cells,antitumor effects,inhibit,1,1,['38718886.txt'],INTERACTS
cancer cells,FEN1,activate,1,1,['37501391.txt'],INTERACTS
cancer cells,NK cells,inhibit,1,1,['38254135.txt'],INTERACTS
cancer cells,exhausted NK cells,activate,1,1,['38254135.txt'],INTERACTS
cancer cells,malignancies,activate,1,1,['38254135.txt'],INTERACTS
cancer cells,leukemia,activate,1,1,['38254135.txt'],INTERACTS
cancer cells,diseases,activate,1,1,['38254135.txt'],INTERACTS
cancer cells,antitumor responses,inhibit,1,1,['39068512.txt'],INTERACTS
cancer cells,CXCL5,activate,1,1,['35402081.txt'],INTERACTS
cancer cells,anti-cancer immune surveillance,inhibit,1,1,['39211044.txt'],INTERACTS
cancer cells,tumor immunology,activate,1,1,['38856041.txt'],INTERACTS
cancer cells,spatially variably expressed metabolic pathways,activate,1,1,['35803246.txt'],INTERACTS
cancer cells,putative cancer immune evasion,activate,1,1,['35803246.txt'],INTERACTS
cancer cells,SPN,inhibit,1,1,['35914158.txt'],INTERACTS
cancer cells,TTK,inhibit,1,1,['35914158.txt'],INTERACTS
cancer cells,TYK2,inhibit,1,1,['35914158.txt'],INTERACTS
cancer cells,normal cells,inhibit,1,1,['35914158.txt'],INTERACTS
cancer cells,tumor infiltrating,activate,1,1,['37346037.txt'],INTERACTS
cancer cells,melanoma tumor growth,activate,1,1,['37346037.txt'],INTERACTS
cancer cells,γδ t cells,inhibit,1,1,['38285597.txt'],INTERACTS
cancer cells,cancer immunosurveillance,inhibit,1,1,['38285597.txt'],INTERACTS
cancer cells,PANX,activate,1,1,['34975840.txt'],INTERACTS
cancer cells,PANX1,activate,1,1,['34975840.txt'],INTERACTS
cancer cells,PANX3,activate,1,1,['34975840.txt'],INTERACTS
resistant cancer cells,car t cells,inhibit,1,1,['34809678.txt'],INTERACTS
chemo-resistant hematologic malignancies,car t cells,inhibit,1,1,['34809678.txt'],INTERACTS
extrahepatic transfection,car t cells,activate,1,1,['38072809.txt'],INTERACTS
extrahepatic transfection,t cells,activate,1,1,['38072809.txt'],INTERACTS
extrahepatic transfection,cancer,inhibit,1,1,['38072809.txt'],INTERACTS
extrahepatic transfection,CAR,inhibit,1,1,['38072809.txt'],INTERACTS
extrahepatic transfection,vivo evaluation,inhibit,1,1,['38072809.txt'],INTERACTS
vivo evaluation,car t cells,activate,1,1,['38072809.txt'],INTERACTS
vivo evaluation,t cells,activate,1,1,['38072809.txt'],INTERACTS
vivo evaluation,cancer,inhibit,1,1,['38072809.txt'],INTERACTS
vivo evaluation,CAR,inhibit,1,1,['38072809.txt'],INTERACTS
vivo evaluation,extrahepatic transfection,inhibit,1,1,['38072809.txt'],INTERACTS
acetyl-CoA,HIST1H2BK,activate,1,1,['39150482.txt'],INTERACTS
acetyl-CoA,chromatin,activate,1,1,['39150482.txt'],INTERACTS
acetyl-CoA,T cell effector responses,activate,1,1,['39150482.txt'],INTERACTS
acetyl-CoA,ACSS2,inhibit,1,1,['39150482.txt'],INTERACTS
acetyl-CoA,histone acetylation,activate,1,1,['38171332.txt'],INTERACTS
HIST1H2BK,t cells,activate,1,1,['36329851.txt'],INTERACTS
HIST1H2BK,MT,activate,1,1,['36329851.txt'],INTERACTS
HIST1H2BK,re-epithelization,activate,1,1,['36341447.txt'],INTERACTS
HIST1H2BK,angiogenesis,activate,1,1,['36341447.txt'],INTERACTS
HIST1H2BK,antifungal,activate,1,1,['36341447.txt'],INTERACTS
HIST1H2BK,bactericidal,activate,1,1,['36341447.txt'],INTERACTS
HIST1H2BK,enamel-protecting,activate,1,1,['36341447.txt'],INTERACTS
ACSS2,acetyl-CoA,inhibit,1,1,['39150482.txt'],INTERACTS
ACSS2,T cell effector responses,inhibit,1,1,['39150482.txt'],INTERACTS
ACSS2,histone acetylation,inhibit,1,1,['39150482.txt'],INTERACTS
ACSS2,chromatin accessibility,inhibit,1,1,['39150482.txt'],INTERACTS
ACSS2,ACLY,inhibit,1,1,['39150482.txt'],INTERACTS
ACSS2,CIT,inhibit,1,1,['39150482.txt'],INTERACTS
ACSS2,CD8 T cells,inhibit,1,1,['39150482.txt'],INTERACTS
ACSS2,ACO1,activate,1,1,['37723305.txt'],INTERACTS
histone acetylation,memory cell formation,inhibit,1,1,['38171332.txt'],INTERACTS
ACLY,acetyl-CoA,inhibit,1,1,['39150482.txt'],INTERACTS
ACLY,T cell effector responses,inhibit,1,1,['39150482.txt'],INTERACTS
ACLY,histone acetylation,inhibit,1,1,['39150482.txt'],INTERACTS
ACLY,chromatin accessibility,inhibit,1,1,['39150482.txt'],INTERACTS
ACLY,ACSS2,inhibit,1,1,['39150482.txt'],INTERACTS
ACLY,CIT,inhibit,1,1,['39150482.txt'],INTERACTS
ACLY,CD8 T cells,inhibit,1,1,['39150482.txt'],INTERACTS
ACLY,ACACA,activate,1,1,['35648389.txt'],INTERACTS
ACLY,IFNG,activate,1,1,['35648389.txt'],INTERACTS
ACLY,t cells,activate,1,1,['35648389.txt'],INTERACTS
CIT,acetyl-CoA,activate,1,1,['39150482.txt'],INTERACTS
CIT,T cell effector responses,activate,1,1,['39150482.txt'],INTERACTS
CIT,histone acetylation,activate,1,1,['39150482.txt'],INTERACTS
CIT,chromatin accessibility,activate,1,1,['39150482.txt'],INTERACTS
CIT,ACSS2,inhibit,1,1,['39150482.txt'],INTERACTS
CD8 T cells,acetyl-CoA,activate,1,1,['39150482.txt'],INTERACTS
CD8 T cells,T cell effector responses,activate,1,1,['39150482.txt'],INTERACTS
CD8 T cells,histone acetylation,activate,1,1,['39150482.txt'],INTERACTS
CD8 T cells,chromatin accessibility,activate,1,1,['39150482.txt'],INTERACTS
CD8 T cells,tumor growth,inhibit,1,1,['39133651.txt'],INTERACTS
CD8 T cells,IFN-γ,activate,1,1,['39133651.txt'],INTERACTS
CD8 T cells,Ki-67,activate,1,1,['39133651.txt'],INTERACTS
CD8 T cells,Granzyme B,activate,1,1,['39133651.txt'],INTERACTS
CD8 T cells,antigen presentation pathways,activate,1,1,['39133651.txt'],INTERACTS
CD8 T cells,myeloid cells,activate,1,1,['39133651.txt'],INTERACTS
CD8 T cells,TLR9,activate,1,1,['39133651.txt'],INTERACTS
CD8 T cells,thymic defects,activate,1,1,['35032866.txt'],INTERACTS
CD8 T cells,thymic atrophy,activate,1,1,['35032866.txt'],INTERACTS
CD8 T cells,disease progression,activate,1,1,['35032866.txt'],INTERACTS
CD8 T cells,myoCAF-rich tumors,inhibit,1,1,['36353752.txt'],INTERACTS
CD8 T cells,immune-checkpoint blockade response,activate,1,1,['36353752.txt'],INTERACTS
CD8 T cells,cancer progression,inhibit,1,1,['38887373.txt'],INTERACTS
CD8 T cells,tumor cells,inhibit,1,1,['38832925.txt'],INTERACTS
CD8 T cells,PD-L1,inhibit,1,1,['38832925.txt'],INTERACTS
CD8 T cells,PLCγ1,activate,1,1,['36732507.txt'],INTERACTS
CD8 T cells,Ca,activate,1,1,['36732507.txt'],INTERACTS
antigen receptor,malignancies,inhibit,1,1,['38269484.txt'],INTERACTS
antigen receptor,t cells,activate,10,10,"['38825523.txt', '38564776.txt', '38702309.txt', '38669635.txt', '38196657.txt', '37399356.txt', '35954502.txt', '38599467.txt', '38852096.txt', '38759949.txt']",INTERACTS
antigen receptor,tumoricidal macrophages,activate,1,1,['38723634.txt'],INTERACTS
antigen receptor,macrophages,activate,1,1,['38723634.txt'],INTERACTS
antigen receptor,car8,activate,1,1,['38196657.txt'],INTERACTS
antigen receptor,b cells,activate,1,1,['37816494.txt'],INTERACTS
antigen receptor,human t cells,activate,1,1,['38825523.txt'],INTERACTS
antigen receptor,chimeric,activate,2,2,"['35954502.txt', '38702309.txt']",INTERACTS
antigen receptor,autologous t cells,activate,1,1,['35954502.txt'],INTERACTS
antigen receptor,engineered,activate,1,1,['35954502.txt'],INTERACTS
antigen receptor,natural killer cells,activate,1,1,['35954502.txt'],INTERACTS
antigen receptor,antibody-dependent cellular cytotoxicity,activate,1,1,['35954502.txt'],INTERACTS
antigen receptor,proven antitumor effects,activate,1,1,['35954502.txt'],INTERACTS
antigen receptor,cancer treatments,activate,1,1,['35954502.txt'],INTERACTS
antigen receptor,immune cells,activate,1,1,['38564776.txt'],INTERACTS
antigen receptor,immune resistance mechanisms,inhibit,1,1,['37399356.txt'],INTERACTS
antigen receptor,immune resistance archetypes,inhibit,1,1,['37399356.txt'],INTERACTS
antigen receptor,car,activate,2,2,"['38759949.txt', '39061247.txt']",INTERACTS
antigen receptor,antigen presentation,activate,1,1,['39061247.txt'],INTERACTS
antigen receptor,inflammation,activate,1,1,['37656058.txt'],INTERACTS
antigen receptor,acute systemic inflammation episodes,activate,1,1,['37656058.txt'],INTERACTS
antigen receptor,cytokine release syndrome,activate,1,1,['37656058.txt'],INTERACTS
antigen receptor,CAR-T,activate,1,1,['38759949.txt'],INTERACTS
antigen receptor,ts,activate,1,1,['38759949.txt'],INTERACTS
antigen receptor,CH,activate,1,1,['38759949.txt'],INTERACTS
natural killer cells,malignancies,activate,1,1,['38766710.txt'],INTERACTS
natural killer cells,immune effector functions,activate,1,1,['36960057.txt'],INTERACTS
natural killer cells,immune cells,activate,4,4,"['38708176.txt', '37322134.txt', '38497601.txt', '39180801.txt']",INTERACTS
natural killer cells,b cells,activate,3,3,"['37322134.txt', '38497601.txt', '37279566.txt']",INTERACTS
natural killer cells,t cells,activate,6,6,"['37322134.txt', '39180801.txt', '36002647.txt', '35669776.txt', '35042206.txt', '38497601.txt']",INTERACTS
natural killer cells,macrophages,activate,7,7,"['37322134.txt', '38708176.txt', '39180801.txt', '38191799.txt', '38497601.txt', '37760822.txt', '37279566.txt']",INTERACTS
natural killer cells,posttransplant immune reconstitution,activate,1,1,['38290133.txt'],INTERACTS
natural killer cells,tumor,inhibit,4,4,"['39060435.txt', '38580138.txt', '38279145.txt', '38792234.txt']",INTERACTS
natural killer cells,cancer cells,inhibit,1,1,['36183155.txt'],INTERACTS
natural killer cells,leukemia,activate,2,2,"['38817602.txt', '36015256.txt']",INTERACTS
natural killer cells,GZMB,activate,1,1,['38966643.txt'],INTERACTS
natural killer cells,tumor cells,inhibit,4,4,"['38882539.txt', '38580138.txt', '34883121.txt', '38849938.txt']",INTERACTS
natural killer cells,t lymphocytes,activate,2,2,"['37279566.txt', '36183155.txt']",INTERACTS
natural killer cells,immune infiltrates,activate,1,1,['36183155.txt'],INTERACTS
natural killer cells,immunosuppressive cells,inhibit,1,1,['36183155.txt'],INTERACTS
natural killer cells,graft-versus-leukemia effect,activate,1,1,['38278183.txt'],INTERACTS
natural killer cells,multiple myeloma,activate,1,1,['36015256.txt'],INTERACTS
natural killer cells,cancer,inhibit,3,3,"['38708176.txt', '35874780.txt', '38273127.txt']",INTERACTS
natural killer cells,immune,activate,1,1,['38453818.txt'],INTERACTS
natural killer cells,antitumor immune responses,activate,1,1,['38453818.txt'],INTERACTS
natural killer cells,regulatory t cells,inhibit,2,2,"['38708176.txt', '39034646.txt']",INTERACTS
natural killer cells,m1 macrophages,activate,1,1,['39034646.txt'],INTERACTS
natural killer cells,effector cells,activate,1,1,['39034646.txt'],INTERACTS
natural killer cells,target cells,activate,1,1,['35401556.txt'],INTERACTS
natural killer cells,target cell,activate,1,1,['35401556.txt'],INTERACTS
natural killer cells,tumor growth,inhibit,1,1,['37691935.txt'],INTERACTS
natural killer cells,dendritic cells,activate,4,4,"['37760822.txt', '37322134.txt', '37279566.txt', '38191799.txt']",INTERACTS
natural killer cells,tumors,inhibit,1,1,['37100458.txt'],INTERACTS
natural killer cells,tumor-infiltrating lymphocytes,activate,1,1,['37100458.txt'],INTERACTS
natural killer cells,chimeric antigen receptor,activate,1,1,['37100458.txt'],INTERACTS
natural killer cells,tumor microenvironment,activate,1,1,['37100458.txt'],INTERACTS
natural killer cells,effector immune cells,activate,1,1,['36564626.txt'],INTERACTS
natural killer cells,antigen receptor,activate,1,1,['35954502.txt'],INTERACTS
natural killer cells,chimeric,activate,1,1,['35954502.txt'],INTERACTS
natural killer cells,engineered,activate,1,1,['35954502.txt'],INTERACTS
natural killer cells,antibody-dependent cellular cytotoxicity,activate,1,1,['35954502.txt'],INTERACTS
natural killer cells,proven antitumor effects,activate,1,1,['35954502.txt'],INTERACTS
natural killer cells,cancer treatments,activate,1,1,['35954502.txt'],INTERACTS
natural killer cells,mait cells,activate,1,1,['37279566.txt'],INTERACTS
natural killer cells,mait cell,activate,1,1,['37279566.txt'],INTERACTS
natural killer cells,infection-elicited cytokines,activate,1,1,['37279566.txt'],INTERACTS
natural killer cells,atherosclerosis,activate,1,1,['35095876.txt'],INTERACTS
natural killer cells,fibroblasts,activate,1,1,['38708176.txt'],INTERACTS
natural killer cells,cytotoxic t cells,activate,2,2,"['38708176.txt', '39180801.txt']",INTERACTS
natural killer cells,immune system,activate,1,1,['38708176.txt'],INTERACTS
natural killer cells,cancer evolution,inhibit,1,1,['38708176.txt'],INTERACTS
natural killer cells,tumor evolution factors,inhibit,1,1,['38708176.txt'],INTERACTS
natural killer cells,anti-tumor immune responses,activate,1,1,['37876793.txt'],INTERACTS
natural killer cells,gastric cancer immunotherapy,activate,1,1,['36010915.txt'],INTERACTS
natural killer cells,myoepithelial carcinoma,inhibit,1,1,['35241495.txt'],INTERACTS
natural killer cells,eosinophils,activate,1,1,['36002647.txt'],INTERACTS
natural killer cells,lymphocytes,activate,1,1,['36002647.txt'],INTERACTS
natural killer cells,innate lymphoid cells,activate,1,1,['36002647.txt'],INTERACTS
natural killer cells,t cell,activate,1,1,['36002647.txt'],INTERACTS
natural killer cells,hepatocellular carcinoma,inhibit,1,1,['35669776.txt'],INTERACTS
natural killer cells,infected cells,activate,1,1,['35669776.txt'],INTERACTS
natural killer cells,IFNG,activate,1,1,['35669776.txt'],INTERACTS
natural killer cells,cancer treatment,activate,2,2,"['38677524.txt', '35042206.txt']",INTERACTS
natural killer cells,PDCD1LG2,activate,1,1,['38859589.txt'],INTERACTS
natural killer cells,bladder cancer,activate,1,1,['38060011.txt'],INTERACTS
natural killer cells,tumor protection,activate,1,1,['38060011.txt'],INTERACTS
natural killer cells,melanoma,inhibit,1,1,['35354847.txt'],INTERACTS
natural killer cells,white blood cells,activate,1,1,['39180801.txt'],INTERACTS
natural killer cells,gamma interferon,activate,1,1,['39180801.txt'],INTERACTS
natural killer cells,tumor cell pyroptosis,activate,1,1,['38987821.txt'],INTERACTS
malignancies,CAR-T,activate,3,3,"['36225940.txt', '38979201.txt', '38751430.txt']",INTERACTS
